camara,comision,nombre,bloque,cargo
diputados,"Familias, Niñez y Juventudes","Massot, Nicolás",ENCUENTRO FEDERAL,Vocal
diputados,"Familias, Niñez y Juventudes","Miño, Fernanda",UNIÓN POR LA PATRIA,Vocal
diputados,"Familias, Niñez y Juventudes","Molina, Juan Carlos",UNIÓN POR LA PATRIA,Vocal
diputados,"Familias, Niñez y Juventudes","Mondaca, Soledad",LA LIBERTAD AVANZA,Vocal
diputados,"Familias, Niñez y Juventudes","Muñoz, Gabriela Luciana",LA LIBERTAD AVANZA,Vocal
diputados,"Familias, Niñez y Juventudes","Niveyro, Miriam",LA LIBERTAD AVANZA,Vocal
diputados,"Familias, Niñez y Juventudes","Palladino, Claudia María",UNIÓN POR LA PATRIA,Vocal
diputados,"Familias, Niñez y Juventudes","Reichardt, Karen",LA LIBERTAD AVANZA,Vocal
diputados,"Familias, Niñez y Juventudes","Roberto, Santiago Luis",UNIÓN POR LA PATRIA,Vocal
diputados,"Familias, Niñez y Juventudes","Salzmann, Marina Dorotea",UNIÓN POR LA PATRIA,Vocal
diputados,"Familias, Niñez y Juventudes","Scaglia, Gisela",PROVINCIAS UNIDAS,Vocal
diputados,"Familias, Niñez y Juventudes","Tolosa Paz, Victoria",UNIÓN POR LA PATRIA,Vocal
diputados,"Familias, Niñez y Juventudes","Tomassoni, Yamile",LA LIBERTAD AVANZA,Vocal
diputados,"Familias, Niñez y Juventudes","Vega, Yolanda",INNOVACIÓN FEDERAL,Vocal
diputados,"Familias, Niñez y Juventudes","Verasay, Pamela Fernanda",UCR - UNIÓN CÍVICA RADICAL,Vocal
diputados,"Familias, Niñez y Juventudes","Volnovich, Luana",UNIÓN POR LA PATRIA,Vocal
diputados,"Familias, Niñez y Juventudes","Zigarán, María Inés",PROVINCIAS UNIDAS,Vocal
diputados,de las Personas Mayores,"Todero, Pablo",UNIÓN POR LA PATRIA,Presidente
diputados,de las Personas Mayores,"Becerra, Mónica",LA LIBERTAD AVANZA,Presidente
diputados,de las Personas Mayores,"Falcone, Eduardo",MID - MOVIMIENTO DE INTEGRACIÓN Y DESARROLLO,Presidente
diputados,de las Personas Mayores,"Aguirre, Hilda",UNIÓN POR LA PATRIA,Vocal
diputados,de las Personas Mayores,"Andreussi, Barbara",LA LIBERTAD AVANZA,Vocal
diputados,de las Personas Mayores,"Ardohain, Martín",PRO,Vocal
diputados,de las Personas Mayores,"Arrieta, Lourdes Micaela",PROVINCIAS UNIDAS,Vocal
diputados,de las Personas Mayores,"Biella, Bernardo",INNOVACIÓN FEDERAL,Vocal
diputados,de las Personas Mayores,"Bruno, Eliana",LA LIBERTAD AVANZA,Vocal
diputados,de las Personas Mayores,"Campitelli, Celia",UNIÓN POR LA PATRIA,Vocal
diputados,de las Personas Mayores,"Casas, Sergio Guillermo",UNIÓN POR LA PATRIA,Vocal
diputados,de las Personas Mayores,"Cipolini, Gerardo",UCR - UNIÓN CÍVICA RADICAL,Vocal
diputados,de las Personas Mayores,"Del Plá, Romina",PARTIDO OBRERO EN EL FTE DE IZQUIERDA Y DE TRABAJADORES-UNIDAD,Vocal
diputados,de las Personas Mayores,"Flores, Maria Gabriela",LA LIBERTAD AVANZA,Vocal
diputados,de las Personas Mayores,"Frias, Maira",LA LIBERTAD AVANZA,Vocal
diputados,de las Personas Mayores,"Gallardo, María Virginia",LA LIBERTAD AVANZA,Vocal
diputados,de las Personas Mayores,"Gomez, José",UNIÓN POR LA PATRIA,Vocal
diputados,de las Personas Mayores,"Guzmán, Jairo",LA LIBERTAD AVANZA,Vocal
diputados,de las Personas Mayores,"Leiva, Aldo",UNIÓN POR LA PATRIA,Vocal
diputados,de las Personas Mayores,"Longo, Johanna Sabrina",LA LIBERTAD AVANZA,Vocal
diputados,de las Personas Mayores,"Marín, Varinia Lis",UNIÓN POR LA PATRIA,Vocal
diputados,de las Personas Mayores,"Mondaca, Soledad",LA LIBERTAD AVANZA,Vocal
diputados,de las Personas Mayores,"Muñoz, Gabriela Luciana",LA LIBERTAD AVANZA,Vocal
diputados,de las Personas Mayores,"Neder, Estela Mary",UNIÓN POR LA PATRIA,Vocal
diputados,de las Personas Mayores,"Niveyro, Miriam",LA LIBERTAD AVANZA,Vocal
diputados,de las Personas Mayores,"Pokoik, Lorena",UNIÓN POR LA PATRIA,Vocal
diputados,de las Personas Mayores,"Roberto, Santiago Luis",UNIÓN POR LA PATRIA,Vocal
diputados,de las Personas Mayores,"Tomassoni, Yamile",LA LIBERTAD AVANZA,Vocal
diputados,de las Personas Mayores,"Torres, Alejandra",PROVINCIAS UNIDAS,Vocal
diputados,de las Personas Mayores,"Volnovich, Luana",UNIÓN POR LA PATRIA,Vocal
diputados,de las Personas Mayores,"Zigarán, María Inés",PROVINCIAS UNIDAS,Vocal
diputados,Legislación Penal,"Rodríguez Machado, Laura Elena",LA LIBERTAD AVANZA,Presidente
diputados,Legislación Penal,"Molle, Matías",UNIÓN POR LA PATRIA,Presidente
diputados,Legislación Penal,"Yeza, Martín",PRO,Secretario/a
diputados,Legislación Penal,"Gutiérrez, Ramiro",UNIÓN POR LA PATRIA,Secretario/a
diputados,Legislación Penal,"Ferreyra, Alida",LA LIBERTAD AVANZA,Secretario/a
diputados,Legislación Penal,"Agüero, Guillermo César",UCR - UNIÓN CÍVICA RADICAL,Vocal
diputados,Legislación Penal,"Ajmechet, Sabrina",LA LIBERTAD AVANZA,Vocal
diputados,Legislación Penal,"Almirón, Lisandro",LA LIBERTAD AVANZA,Vocal
diputados,Legislación Penal,"Bongiovanni, Alejandro",LA LIBERTAD AVANZA,Vocal
diputados,Legislación Penal,"Bregman, Myriam",PTS-FRENTE DE IZQUIERDA Y DE TRABAJADORES UNIDAD,Vocal
diputados,Legislación Penal,"Brügge, Juan Fernando",PROVINCIAS UNIDAS,Vocal
diputados,Legislación Penal,"Emma, Nicolás",LA LIBERTAD AVANZA,Vocal
diputados,Legislación Penal,"Farías, Pablo",PROVINCIAS UNIDAS,Vocal
diputados,Legislación Penal,"Glinski, José",UNIÓN POR LA PATRIA,Vocal
diputados,Legislación Penal,"Ibañez, María Cecilia",LA LIBERTAD AVANZA,Vocal
diputados,Legislación Penal,"López, Jimena",UNIÓN POR LA PATRIA,Vocal
diputados,Legislación Penal,"Marino, Juan",UNIÓN POR LA PATRIA,Vocal
diputados,Legislación Penal,"Martínez, Álvaro",LA LIBERTAD AVANZA,Vocal
diputados,Legislación Penal,"Molina, Juan Carlos",UNIÓN POR LA PATRIA,Vocal
diputados,Legislación Penal,"Montenegro, Juan Pablo",LA LIBERTAD AVANZA,Vocal
diputados,Legislación Penal,"Nuñez, José",PROVINCIAS UNIDAS,Vocal
diputados,Legislación Penal,"Petri, Luis",LA LIBERTAD AVANZA,Vocal
diputados,Legislación Penal,"Pietragalla Corti, Horacio",UNIÓN POR LA PATRIA,Vocal
diputados,Legislación Penal,"Quintar, Manuel",LA LIBERTAD AVANZA,Vocal
diputados,Legislación Penal,"Ritondo, Cristian A.",PRO,Vocal
diputados,Legislación Penal,"Snopek, Guillermo",UNIÓN POR LA PATRIA,Vocal
diputados,Legislación Penal,"Tailhade, Rodolfo",UNIÓN POR LA PATRIA,Vocal
diputados,Legislación Penal,"Trotta, Nicolás Alfredo",UNIÓN POR LA PATRIA,Vocal
diputados,Legislación Penal,"Vásquez, Patricia",LA LIBERTAD AVANZA,Vocal
diputados,Legislación Penal,"Vega, Yolanda",INNOVACIÓN FEDERAL,Vocal
diputados,Legislación Penal,"Velázquez, M. Elena",UNIÓN POR LA PATRIA,Vocal
diputados,Legislación del Trabajo,"Almirón, Lisandro",LA LIBERTAD AVANZA,Presidente
diputados,Legislación del Trabajo,"de Andreis, Fernando",PRO,Secretario/a
diputados,Legislación del Trabajo,"Ansaloni, Pablo",LA LIBERTAD AVANZA,Vocal
diputados,Legislación del Trabajo,"Avila, Jorge Antonio",PROVINCIAS UNIDAS,Vocal
diputados,Legislación del Trabajo,"Capozzi, Sergio Eduardo",PROVINCIAS UNIDAS,Vocal
diputados,Legislación del Trabajo,"Cisneros, Carlos",UNIÓN POR LA PATRIA,Vocal
diputados,Legislación del Trabajo,"Ferreyra, Alida",LA LIBERTAD AVANZA,Vocal
diputados,Legislación del Trabajo,"Frade, Mónica",COALICION CIVICA,Vocal
diputados,Legislación del Trabajo,"Giampieri, Antonela",PRO,Vocal
diputados,Legislación del Trabajo,"Goitia, Rosario",LA LIBERTAD AVANZA,Vocal
diputados,Legislación del Trabajo,"Gomez, José",UNIÓN POR LA PATRIA,Vocal
diputados,Legislación del Trabajo,"Humenuk, Gladys",LA LIBERTAD AVANZA,Vocal
diputados,Legislación del Trabajo,"Macyszyn, Lorena",LA LIBERTAD AVANZA,Vocal
diputados,Legislación del Trabajo,"Manrique, Mario",UNIÓN POR LA PATRIA,Vocal
diputados,Legislación del Trabajo,"Montenegro, Guillermo",LA LIBERTAD AVANZA,Vocal
diputados,Legislación del Trabajo,"Moyano, Hugo Antonio",UNIÓN POR LA PATRIA,Vocal
diputados,Legislación del Trabajo,"Olmos, Kelly",UNIÓN POR LA PATRIA,Vocal
diputados,Legislación del Trabajo,"Osuna, Blanca Inés",UNIÓN POR LA PATRIA,Vocal
diputados,Legislación del Trabajo,"Palazzo, Sergio Omar",UNIÓN POR LA PATRIA,Vocal
diputados,Legislación del Trabajo,"Pitrola, Nestor",PARTIDO OBRERO EN EL FTE DE IZQUIERDA Y DE TRABAJADORES-UNIDAD,Vocal
diputados,Legislación del Trabajo,"Ravera, Valentina",LA LIBERTAD AVANZA,Vocal
diputados,Legislación del Trabajo,"Razzini, Verónica",LA LIBERTAD AVANZA,Vocal
diputados,Legislación del Trabajo,"Roca, Gonzalo",LA LIBERTAD AVANZA,Vocal
diputados,Legislación del Trabajo,"Rodríguez Machado, Laura Elena",LA LIBERTAD AVANZA,Vocal
diputados,Legislación del Trabajo,"Salzmann, Marina Dorotea",UNIÓN POR LA PATRIA,Vocal
diputados,Legislación del Trabajo,"Siley, Vanesa Raquel",UNIÓN POR LA PATRIA,Vocal
diputados,Legislación del Trabajo,"Treffinger, César",LA LIBERTAD AVANZA,Vocal
diputados,Legislación del Trabajo,"Verasay, Pamela Fernanda",UCR - UNIÓN CÍVICA RADICAL,Vocal
diputados,Legislación del Trabajo,"Villaverde, Lorena",LA LIBERTAD AVANZA,Vocal
diputados,Legislación del Trabajo,"Yasky, Hugo",UNIÓN POR LA PATRIA,Vocal
diputados,Legislación del Trabajo,"Zaracho, Natalia",UNIÓN POR LA PATRIA,Vocal
diputados,Defensa Nacional,"Zapata, Carlos Raúl",LA LIBERTAD AVANZA,Presidente
diputados,Defensa Nacional,"Propato, Agustina Lucrecia",UNIÓN POR LA PATRIA,Presidente
diputados,Defensa Nacional,"Arabia, Damián",LA LIBERTAD AVANZA,Vocal
diputados,Defensa Nacional,"Araujo Hernández, Jorge Neri",UNIÓN POR LA PATRIA,Vocal
diputados,Defensa Nacional,"Arrieta, Lourdes Micaela",PROVINCIAS UNIDAS,Vocal
diputados,Defensa Nacional,"Benedit, Beltrán",LA LIBERTAD AVANZA,Vocal
diputados,Defensa Nacional,"Bongiovanni, Alejandro",LA LIBERTAD AVANZA,Vocal
diputados,Defensa Nacional,"Capozzi, Sergio Eduardo",PROVINCIAS UNIDAS,Vocal
diputados,Defensa Nacional,"Daives, Ricardo",UNIÓN POR LA PATRIA,Vocal
diputados,Defensa Nacional,"Figliuolo, Sergio",LA LIBERTAD AVANZA,Vocal
diputados,Defensa Nacional,"Finocchiaro, Alejandro",PRO,Vocal
diputados,Defensa Nacional,"González, Diógenes Ignacio",UCR - UNIÓN CÍVICA RADICAL,Vocal
diputados,Defensa Nacional,"Gutiérrez, Ramiro",UNIÓN POR LA PATRIA,Vocal
diputados,Defensa Nacional,"Herrera Ahuad, Oscar A.",INNOVACIÓN FEDERAL,Vocal
diputados,Defensa Nacional,"Juliano, Pablo",PROVINCIAS UNIDAS,Vocal
diputados,Defensa Nacional,"Leiva, Aldo",UNIÓN POR LA PATRIA,Vocal
diputados,Defensa Nacional,"Martínez, Germán Pedro",UNIÓN POR LA PATRIA,Vocal
diputados,Defensa Nacional,"Molle, Matías",UNIÓN POR LA PATRIA,Vocal
diputados,Defensa Nacional,"Pauli, Santiago",LA LIBERTAD AVANZA,Vocal
diputados,Defensa Nacional,"Pelli, Federico Agustín",LA LIBERTAD AVANZA,Vocal
diputados,Defensa Nacional,"Petri, Luis",LA LIBERTAD AVANZA,Vocal
diputados,Defensa Nacional,"Ponce, María Celeste",LA LIBERTAD AVANZA,Vocal
diputados,Defensa Nacional,"Ravera, Valentina",LA LIBERTAD AVANZA,Vocal
diputados,Defensa Nacional,"Rodríguez, Miguel",LA LIBERTAD AVANZA,Vocal
diputados,Defensa Nacional,"Rossi, Agustín Oscar",UNIÓN POR LA PATRIA,Vocal
diputados,Defensa Nacional,"Sánchez Wrba, Javier",PRO,Vocal
diputados,Defensa Nacional,"Santurio, Santiago",LA LIBERTAD AVANZA,Vocal
diputados,Defensa Nacional,"Snopek, Guillermo",UNIÓN POR LA PATRIA,Vocal
diputados,Defensa Nacional,"Taiana, Jorge",UNIÓN POR LA PATRIA,Vocal
diputados,Defensa Nacional,"Trotta, Nicolás Alfredo",UNIÓN POR LA PATRIA,Vocal
diputados,Defensa Nacional,"Vera, Andrea Fernanda",LA LIBERTAD AVANZA,Vocal
diputados,Obras Públicas,"Aveiro, Martín",UNIÓN POR LA PATRIA,Presidente
diputados,Obras Públicas,"Nóblega, Sebastián",ELIJO CATAMARCA,Presidente
diputados,Obras Públicas,"Freites, Andrea",UNIÓN POR LA PATRIA,Presidente
diputados,Obras Públicas,"Schneider, Darío",UCR - UNIÓN CÍVICA RADICAL,Secretario/a
diputados,Obras Públicas,"López Pasquali, Cecilia",UNIÓN POR LA PATRIA,Secretario/a
diputados,Obras Públicas,"Laumann, Andrés Ariel",LA LIBERTAD AVANZA,Secretario/a
diputados,Obras Públicas,"Miño, Fernanda",UNIÓN POR LA PATRIA,Secretario/a
diputados,Obras Públicas,"Alí, Ernesto Pipi",UNIÓN POR LA PATRIA,Vocal
diputados,Obras Públicas,"Almirón, Lisandro",LA LIBERTAD AVANZA,Vocal
diputados,Obras Públicas,"Barbur, Marcelo",UNIÓN POR LA PATRIA,Vocal
diputados,Obras Públicas,"Bianchetti, Emmanuel",PRO,Vocal
diputados,Obras Públicas,"Carignano, Florencia",UNIÓN POR LA PATRIA,Vocal
diputados,Obras Públicas,"Dolce, Sergio",UNIÓN POR LA PATRIA,Vocal
diputados,Obras Públicas,"Farías, Pablo",PROVINCIAS UNIDAS,Vocal
diputados,Obras Públicas,"García, Álvaro",LA LIBERTAD AVANZA,Vocal
diputados,Obras Públicas,"García, Carlos",LA LIBERTAD AVANZA,Vocal
diputados,Obras Públicas,"González, Álvaro",PRO,Vocal
diputados,Obras Públicas,"Macyszyn, Lorena",LA LIBERTAD AVANZA,Vocal
diputados,Obras Públicas,"Manrique, Mario",UNIÓN POR LA PATRIA,Vocal
diputados,Obras Públicas,"Morchio, Francisco",LA LIBERTAD AVANZA,Vocal
diputados,Obras Públicas,"Neder, Estela Mary",UNIÓN POR LA PATRIA,Vocal
diputados,Obras Públicas,"Noguera, Javier",INDEPENDENCIA,Vocal
diputados,Obras Públicas,"Nuñez, José",PROVINCIAS UNIDAS,Vocal
diputados,Obras Públicas,"Pauli, Santiago",LA LIBERTAD AVANZA,Vocal
diputados,Obras Públicas,"Ravera, Valentina",LA LIBERTAD AVANZA,Vocal
diputados,Obras Públicas,"Razzini, Verónica",LA LIBERTAD AVANZA,Vocal
diputados,Obras Públicas,"Riesco, Gastón",LA LIBERTAD AVANZA,Vocal
diputados,Obras Públicas,"Rizzotti, Jorge",PROVINCIAS UNIDAS,Vocal
diputados,Obras Públicas,"Vancsik, Daniel",INNOVACIÓN FEDERAL,Vocal
diputados,Obras Públicas,"Visconti, Gino",LA LIBERTAD AVANZA,Vocal
diputados,Obras Públicas,"Zulli, Christian Alejandro",UNIÓN POR LA PATRIA,Vocal
diputados,Agricultura y Ganadería,"Ardohain, Martín",PRO,Presidente
diputados,Agricultura y Ganadería,"Agüero, Guillermo César",UCR - UNIÓN CÍVICA RADICAL,Presidente
diputados,Agricultura y Ganadería,"Morchio, Francisco",LA LIBERTAD AVANZA,Presidente
diputados,Agricultura y Ganadería,"Gutiérrez, Carlos",PROVINCIAS UNIDAS,Secretario/a
diputados,Agricultura y Ganadería,"Leone, Andrés",LA LIBERTAD AVANZA,Secretario/a
diputados,Agricultura y Ganadería,"Alí, Ernesto Pipi",UNIÓN POR LA PATRIA,Vocal
diputados,Agricultura y Ganadería,"Ansaloni, Pablo",LA LIBERTAD AVANZA,Vocal
diputados,Agricultura y Ganadería,"Avico, Belén",LA LIBERTAD AVANZA,Vocal
diputados,Agricultura y Ganadería,"Basterra, Luis Eugenio",UNIÓN POR LA PATRIA,Vocal
diputados,Agricultura y Ganadería,"Basualdo, Atilio",LA LIBERTAD AVANZA,Vocal
diputados,Agricultura y Ganadería,"Benedit, Beltrán",LA LIBERTAD AVANZA,Vocal
diputados,Agricultura y Ganadería,"Bordet, Gustavo",UNIÓN POR LA PATRIA,Vocal
diputados,Agricultura y Ganadería,"Borgatta, Alejandrina",UNIÓN POR LA PATRIA,Vocal
diputados,Agricultura y Ganadería,"Chiconi, Abel",LA LIBERTAD AVANZA,Vocal
diputados,Agricultura y Ganadería,"Díaz, Fernanda",UNIÓN POR LA PATRIA,Vocal
diputados,Agricultura y Ganadería,"Dolce, Sergio",UNIÓN POR LA PATRIA,Vocal
diputados,Agricultura y Ganadería,"Estévez, Gabriela Beatriz",UNIÓN POR LA PATRIA,Vocal
diputados,Agricultura y Ganadería,"Félix, Emir",UNIÓN POR LA PATRIA,Vocal
diputados,Agricultura y Ganadería,"Ferrán, Abelardo",UNIÓN POR LA PATRIA,Vocal
diputados,Agricultura y Ganadería,"Fregonese, Alicia",PRO,Vocal
diputados,Agricultura y Ganadería,"García, Carlos",LA LIBERTAD AVANZA,Vocal
diputados,Agricultura y Ganadería,"Hadad, Raúl",UNIÓN POR LA PATRIA,Vocal
diputados,Agricultura y Ganadería,"Herrera Ahuad, Oscar A.",INNOVACIÓN FEDERAL,Vocal
diputados,Agricultura y Ganadería,"Laumann, Andrés Ariel",LA LIBERTAD AVANZA,Vocal
diputados,Agricultura y Ganadería,"López, Jimena",UNIÓN POR LA PATRIA,Vocal
diputados,Agricultura y Ganadería,"Lluch, Enrique",LA LIBERTAD AVANZA,Vocal
diputados,Agricultura y Ganadería,"Nuñez, José",PROVINCIAS UNIDAS,Vocal
diputados,Agricultura y Ganadería,"Peluc, José",LA LIBERTAD AVANZA,Vocal
diputados,Agricultura y Ganadería,"Santurio, Santiago",LA LIBERTAD AVANZA,Vocal
diputados,Agricultura y Ganadería,"Scaglia, Gisela",PROVINCIAS UNIDAS,Vocal
diputados,Agricultura y Ganadería,"Soldano, Laura",LA LIBERTAD AVANZA,Vocal
diputados,Agricultura y Ganadería,"Tita, Paulo Agustín",UNIÓN POR LA PATRIA,Vocal
diputados,Agricultura y Ganadería,"Urien, Hernán",LA LIBERTAD AVANZA,Vocal
diputados,Agricultura y Ganadería,"Zapata, Carlos Raúl",LA LIBERTAD AVANZA,Vocal
diputados,Agricultura y Ganadería,"Zulli, Christian Alejandro",UNIÓN POR LA PATRIA,Vocal
diputados,Finanzas,"Pauli, Santiago",LA LIBERTAD AVANZA,Presidente
diputados,Finanzas,"Bordet, Gustavo",UNIÓN POR LA PATRIA,Presidente
diputados,Finanzas,"Arabia, Damián",LA LIBERTAD AVANZA,Vocal
diputados,Finanzas,"Benegas Lynch, Bertie",LA LIBERTAD AVANZA,Vocal
diputados,Finanzas,"Biella, Bernardo",INNOVACIÓN FEDERAL,Vocal
diputados,Finanzas,"Cafiero, Santiago",UNIÓN POR LA PATRIA,Vocal
diputados,Finanzas,"Castagneto, Carlos Daniel",UNIÓN POR LA PATRIA,Vocal
diputados,Finanzas,"de Andreis, Fernando",PRO,Vocal
diputados,Finanzas,"de la Rosa, María Graciela",UNIÓN POR LA PATRIA,Vocal
diputados,Finanzas,"Fernández Molero, Daiana",PRO,Vocal
diputados,Finanzas,"Ferrán, Abelardo",UNIÓN POR LA PATRIA,Vocal
diputados,Finanzas,"Galmarini, Sebastián",UNIÓN POR LA PATRIA,Vocal
diputados,Finanzas,"García, Álvaro",LA LIBERTAD AVANZA,Vocal
diputados,Finanzas,"García Aresca, Ignacio",PROVINCIAS UNIDAS,Vocal
diputados,Finanzas,"Guzmán, Jairo",LA LIBERTAD AVANZA,Vocal
diputados,Finanzas,"Hagman, Itai",UNIÓN POR LA PATRIA,Vocal
diputados,Finanzas,"Hartfield, Diego",LA LIBERTAD AVANZA,Vocal
diputados,Finanzas,"Humenuk, Gladys",LA LIBERTAD AVANZA,Vocal
diputados,Finanzas,"López, Jimena",UNIÓN POR LA PATRIA,Vocal
diputados,Finanzas,"Massot, Nicolás",ENCUENTRO FEDERAL,Vocal
diputados,Finanzas,"Metral Asensio, Julieta",LA LIBERTAD AVANZA,Vocal
diputados,Finanzas,"Olmos, Kelly",UNIÓN POR LA PATRIA,Vocal
diputados,Finanzas,"Palazzo, Sergio Omar",UNIÓN POR LA PATRIA,Vocal
diputados,Finanzas,"Patiño Brizuela, Marcos",LA LIBERTAD AVANZA,Vocal
diputados,Finanzas,"Riesco, Gastón",LA LIBERTAD AVANZA,Vocal
diputados,Finanzas,"Rizzotti, Jorge",PROVINCIAS UNIDAS,Vocal
diputados,Finanzas,"Strada, Julia",UNIÓN POR LA PATRIA,Vocal
diputados,Finanzas,"Torres, Rubén Darío",LA LIBERTAD AVANZA,Vocal
diputados,Finanzas,"Verasay, Pamela Fernanda",UCR - UNIÓN CÍVICA RADICAL,Vocal
diputados,Finanzas,"Visconti, Gino",LA LIBERTAD AVANZA,Vocal
diputados,Finanzas,"Zapata, Carlos Raúl",LA LIBERTAD AVANZA,Vocal
diputados,Industria,"Garrido, José Luis",POR SANTA CRUZ,Presidente
diputados,Industria,"García, Carlos",LA LIBERTAD AVANZA,Presidente
diputados,Industria,"Manrique, Mario",UNIÓN POR LA PATRIA,Presidente
diputados,Industria,"Agüero, Guillermo César",UCR - UNIÓN CÍVICA RADICAL,Vocal
diputados,Industria,"Becerra, Mónica",LA LIBERTAD AVANZA,Vocal
diputados,Industria,"Bordet, Gustavo",UNIÓN POR LA PATRIA,Vocal
diputados,Industria,"Borgatta, Alejandrina",UNIÓN POR LA PATRIA,Vocal
diputados,Industria,"Chiconi, Abel",LA LIBERTAD AVANZA,Vocal
diputados,Industria,"Ferrán, Abelardo",UNIÓN POR LA PATRIA,Vocal
diputados,Industria,"Giudici, Silvana",LA LIBERTAD AVANZA,Vocal
diputados,Industria,"Gonzales, Alfredo",LA LIBERTAD AVANZA,Vocal
diputados,Industria,"González, Gerardo Gustavo",INNOVACIÓN FEDERAL,Vocal
diputados,Industria,"Gruber, Maura",LA LIBERTAD AVANZA,Vocal
diputados,Industria,"Hartfield, Diego",LA LIBERTAD AVANZA,Vocal
diputados,Industria,"Ibañez, María Cecilia",LA LIBERTAD AVANZA,Vocal
diputados,Industria,"Laumann, Andrés Ariel",LA LIBERTAD AVANZA,Vocal
diputados,Industria,"Lluch, Enrique",LA LIBERTAD AVANZA,Vocal
diputados,Industria,"Lousteau, Martín",PROVINCIAS UNIDAS,Vocal
diputados,Industria,"Martínez, Germán Pedro",UNIÓN POR LA PATRIA,Vocal
diputados,Industria,"Monzón, Roxana",UNIÓN POR LA PATRIA,Vocal
diputados,Industria,"Moreno Ovalle, Julio",LA LIBERTAD AVANZA,Vocal
diputados,Industria,"Nuñez, José",PROVINCIAS UNIDAS,Vocal
diputados,Industria,"Olmos, Kelly",UNIÓN POR LA PATRIA,Vocal
diputados,Industria,"Pauli, Santiago",LA LIBERTAD AVANZA,Vocal
diputados,Industria,"Razzini, Verónica",LA LIBERTAD AVANZA,Vocal
diputados,Industria,"Rossi, Agustín Oscar",UNIÓN POR LA PATRIA,Vocal
diputados,Industria,"Strada, Julia",UNIÓN POR LA PATRIA,Vocal
diputados,Industria,"Tita, Paulo Agustín",UNIÓN POR LA PATRIA,Vocal
diputados,Industria,"Tolosa Paz, Victoria",UNIÓN POR LA PATRIA,Vocal
diputados,Industria,"Torres, Alejandra",PROVINCIAS UNIDAS,Vocal
diputados,Industria,"Yeza, Martín",PRO,Vocal
diputados,Comercio,"Brügge, Juan Fernando",PROVINCIAS UNIDAS,Presidente
diputados,Comercio,"Nieri, Lisandro",UCR - UNIÓN CÍVICA RADICAL,Presidente
diputados,Comercio,"Velázquez, M. Elena",UNIÓN POR LA PATRIA,Presidente
